sku,nombre_contifico,problema,sugerencia,raw_categoria_id,raw_marca_nombre,raw_codigo_barra
CM0005PUR-16.5-S1,H. CAMISA P/S BRUNO CASSINI PURPLE 32-33,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C005PUR231651
CM0005PUR-16-S1,H. CAMISA P/S BRUNO CASSINI PURPLE 32-33,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C005PUR231601
CM0005PUR-16-S2,H. CAMISA P/S BRUNO CASSINI PURPLE 34-35,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C005PUR231602
CM0005MBU-17-S2,H. CAMISA P/S BRUNO CASSINI M. BLUE 34-35,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C005MBU231702
CM0005PUR-17-S1,H. CAMISA P/S BRUNO CASSINI PURPLE 32-33,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C005PUR231701
CM0005PUR-17-S2,H. CAMISA P/S BRUNO CASSINI PURPLE 34-35,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C005PUR231702
CM0005MBU-14.5-S1,H. CAMISA P/S BRUNO CASSINI M. BLUE 32-33,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C005MBU231451
A151-82-17.5-S2,H. CAMISA P/S BRUNO CASSINI BLACK 34-35,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,A1518220231752
CM0042MBU-N/XL,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042MBN231204
CM0042RYB-N/XXL,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYN231205
CM0042MBU-N/XXL,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042MBN231205
CM0042RYB-N/S,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYN231201
CM0044LBU-N/L,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044LBN231203
CM0044LBU-N/M,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044LBN231202
CM0044LBU-N/S,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044LBN231201
CM0042DBU-N/XXL,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042DBN231205
CM0042RYB-N/M,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYN231202
CM0042MBU-N/L,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042MBN231203
CM0044MBU-N/XXL,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044MBN231205
CM0044MBU-N/XL,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044MBN231204
CM0044MBU-N/S,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044MBN231201
CM0044MBU-N/M,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044MBN231202
CM0044MBU-N/L,H. CAMISA NORMAL SHIRT PURPLE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044MBN231203
CM0042RYB-N/XL,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYN231204
CM0044LBU-N/XXL,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044LBN231205
CM0044LBU-N/XL,H. CAMISA NORMAL SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044LBN231204
CM0042RYB-N/L,H. CAMISA NORMAL SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYN231203
2011-55-F/XXL,H. CAMISA LINO FRENCH SHIRT OLIVE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,201155F231205
CM0042DGR-F/M,H. CAMISA FRENCH SHIRT MINT BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042DGF231202
CM0044MBU-F/S,H. CAMISA FRENCH SHIRT PURPLE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044MBF231201
CM0044LBU-F/L,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044LBF231203
CM0044MBU-F/L,H. CAMISA FRENCH SHIRT PURPLE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044MBF231203
CM0044LBU-F/XL,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044LBF231204
CM0042RYB-F/XXL,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYF231205
CM0042DBU-F/XXL,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042DBF231205
CM0044WHT-F/M,H. CAMISA FRENCH SHIRT WHITE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044WHF231202
CM0042DBU-F/S,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042DBF231201
CM0044WHT-F/S,H. CAMISA FRENCH SHIRT WHITE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0044WHF231201
CM0042MBU-F/S,H. CAMISA FRENCH SHIRT SKY BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042MBF231201
CM0042DBU-F/L,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042DBF231203
CM0042DBU-F/M,H. CAMISA FRENCH SHIRT DK. BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042DBF231202
CM0042RYB-F/L,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYF231203
CM0042RYB-F/M,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYF231202
CM0042RYB-F/S,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYF231201
CM0042RYB-F/XL,H. CAMISA FRENCH SHIRT BLUE BRUNO CASSINI,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,C0042RYF231204
ERN-SABAT-1259DC-15-S1,H. CAMISA D/P BRUNO CASSINI WHITE 32-33,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,ERNSDC125915001
ERN-SABAT-1259DC-14.5-S1,H. CAMISA D/P BRUNO CASSINI WHITE 32-33,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,ERNS125914501
ERN-SABAT-1259DC-15-S2,H. CAMISA D/P BRUNO CASSINI WHITE 34-35,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CASSINI CAMISAS CABALLEROS,ERNSDC125915002
TL-B23-1103D.A/40,H. PANT. DE VESTIR TED LAPIDUS TAUPE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040837786
TL-B23-1103D.A/38,H. PANT. DE VESTIR TED LAPIDUS TAUPE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040837779
TL-X25-501A.A/32,H. BERMUDA P/HOMBRE TED LAPIDUS WHITE,SKU duplicado,Depurar duplicados,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,7453040771196
TL-X25-501A.A/30,H. BERMUDA P/HOMBRE TED LAPIDUS WHITE,SKU duplicado,Depurar duplicados,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,7453040771189
TL-Y23-104B.A/38,H. PANT. DE VESTIR TED LAPIDUS BLUE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767540
TL-Y23-104B.A/36,H. PANT. DE VESTIR TED LAPIDUS BLUE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767533
TL-Y23-104A.A/40,H. PANT. DE VESTIR TED LAPIDUS BLACK,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767496
TL-Y23-104B.A/32,H. PANT. DE VESTIR TED LAPIDUS BLUE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767519
TL-Y23-104B.A/34,H. PANT. DE VESTIR TED LAPIDUS BLUE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767526
TL-Y23-104B.A/30,H. PANT. DE VESTIR TED LAPIDUS BLUE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767502
TL-X25-501F.A/40,H. BERMUDA P/HOMBRE TED LAPIDUS LT. BLUE,SKU duplicado,Depurar duplicados,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,7453040771738
TL-X25-501F.A/38,H. BERMUDA P/HOMBRE TED LAPIDUS LT. BLUE,SKU duplicado,Depurar duplicados,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,7453040771721
TL-X25-501F.A/34,H. BERMUDA P/HOMBRE TED LAPIDUS LT. BLUE,SKU duplicado,Depurar duplicados,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,7453040771707
TL-X25-501F.A/36,H. BERMUDA P/HOMBRE TED LAPIDUS LT. BLUE,SKU duplicado,Depurar duplicados,GEjb2BkltkW6bVNW,TED LAPIDUS BERMUDAS,7453040771714
TL-Y23-104A.A/32,H. PANT. DE VESTIR TED LAPIDUS BLACK,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767458
TL-Y23-104A.A/36,H. PANT. DE VESTIR TED LAPIDUS BLACK,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767472
TL-Y23-104A.A/34,H. PANT. DE VESTIR TED LAPIDUS BLACK,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767465
TL-Y23-104B.A/40,H. PANT. DE VESTIR TED LAPIDUS BLUE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040767557
CB-H20-005NV/30,H. PANTALON P/HOMBRE CUBAVERA BLUE PRINT,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,CUBAVERA PANTALON /CABALLERO,7448338831812
CB-SP21-003BW/M,H. PANTALON P/HOMBRE CUBAVERA BRIGHT WHITE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,CUBAVERA PANTALON /CABALLERO,7448331384339
CB-SP21-003BW/S,H. PANTALON P/HOMBRE CUBAVERA BRIGHT WHITE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,CUBAVERA PANTALON /CABALLERO,7448332247299
CB-SP21-003BW/L,H. PANTALON P/HOMBRE CUBAVERA BRIGHT WHITE,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,CUBAVERA PANTALON /CABALLERO,7448335314387
CUWSD012-112/XL,H. CAMISA M/C CUBAVERA BRILLIANT WHITE,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,051054297908
LBPC-B04-102S-LC/XL,H. CAMISA M/C LONG BEACH LILAC,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,LONG BEACH CAMISAS,7448333651613
CUWSD077-477/L,H. CAMISA M/C CUBAVERA PARISIAN BLUE,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,401065384270
CUWSD077-477/M,H. CAMISA M/C CUBAVERA PARISIAN BLUE,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,401065384300
CUWSD077-477/S,H. CAMISA M/C CUBAVERA PARISIAN BLUE,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,401065384362
CUWSD077-477/XL,H. CAMISA M/C CUBAVERA PARISIAN BLUE,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,401065383532
MF3870/25-7.5,H. CORBATA P/CABALLERO CASSINI LIME GREEN,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202325705
MF3870/34-7,H. CORBATA P/CABALLERO CASSINI MUSTARD,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7 CM,MF3870202334701
MF3870/24-7,H. CORBATA P/CABALLERO CASSINI MINT,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7 CM,MF3870202324701
MF3870/24-7.5,H. CORBATA P/CABALLERO CASSINI MINT,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202324705
MF3870/34-7.5,H. CORBATA P/CABALLERO CASSINI MUSTARD,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202334705
MF3870/29-7,H. CORBATA P/CABALLERO CASSINI YELLOW,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7 CM,MF3870202329701
MF3870/40-7.5,H. CORBATA P/CABALLERO CASSINI CAMEL,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202340705
MF3870/1-7.5,H. CORBATA P/CABALLERO CASSINI RED,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202301705
MF3870/65-7.5,H. CORBATA P/CABALLERO CASSINI WHITE BONE,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202365705
MF3870/12-7,H. CORBATA P/CABALLERO CASSINI PINK,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7 CM,MF3870202312701
MF3870/11-7.5,H. CORBATA P/CABALLERO CASSINI PURPLE,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202311705
MF3870/45-7.5,H. CORBATA P/CABALLERO CASSINI MID BLUE,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202345705
MF3870/7-7,H. CORBATA P/CABALLERO CASSINI WINE,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7 CM,MF3870202307701
MF3870/23-7,H. CORBATA P/CABALLERO CASSINI BEIGE,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7 CM,MF3870202323701
MF3870/29-7.5,H. CORBATA P/CABALLERO CASSINI YELLOW,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202329705
MF3870/35-7,H. CORBATA P/CABALLERO CASSINI LIGHT BLUE,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7 CM,MF3870202335701
MF3870/5-7.5,H. CORBATA P/CABALLERO CASSINI RED,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF3870202305705
S299/642-7.5,H. CORBATA P/CABALLERO CASSINI CERULEAN,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,S29920230642705
S299/647-7.5,H. CORBATA P/CABALLERO CASSINI RED,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,S29920230647705
MF-10845/621-7.5,H. CORBATA P/CABALLERO CASSINI PINK,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7.5 CM,MF1084523621705
MF-10845/638-7,H. CORBATA P/CABALLERO CASSINI WINE,SKU duplicado,Depurar duplicados,mloej4RpSjDAbQMG,CASSINI CORBATAS 7 CM,MF1084523638701
CART-FENDY,CARTERA FENDY,SKU duplicado,Depurar duplicados,4pzb8L2VUjWQbEwN,,CART-FENDY
OPKSB005-786/S,H. POLO P/HOMBRE M/C PENGUIN GREEN SHEEN,SKU duplicado,Depurar duplicados,gArb6J8JHo7MbyR7,PENGUIN CAMISETAS,799016206338
OPKSB005-786/M,H. POLO P/HOMBRE M/C PENGUIN GREEN SHEEN,SKU duplicado,Depurar duplicados,gArb6J8JHo7MbyR7,PENGUIN CAMISETAS,799016206321
OPKSB005-786/L,H. POLO P/HOMBRE M/C PENGUIN GREEN SHEEN,SKU duplicado,Depurar duplicados,gArb6J8JHo7MbyR7,PENGUIN CAMISETAS,799016206314
CUWSD016-555/S,H. CAMISA M/C CUBAVERA RED VIOLET,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,051054298073
CUWSD016-555/XL,H. CAMISA M/C CUBAVERA RED VIOLET,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,051054298103
CUWSD016-555/M,H. CAMISA M/C CUBAVERA RED VIOLET,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,051054298080
CUWSD016-555/L,H. CAMISA M/C CUBAVERA RED VIOLET,SKU duplicado,Depurar duplicados,gDGe7K3Zfm2yen2x,CUBAVERA CAMISAS,051054298097
TL-20-500A/32,H. PANTALON P/CABALLERO BLACK TED LAPIDUS,SKU duplicado,Depurar duplicados,onPeEolPsWOnbp1v,TED LAPIDUS PANTALON P/CABALLERO,7453040743605
BL-ST1990,BLUSA LUCKY BRAND,Código de barras duplicado,Depurar barcode,RYWb40xjCJE6bZ1m,,072610239
